tier,node_name,parent,PSI_attribute,year,week_no,lot_id
1,MOMASIA,supply_point,0,2026,42,
1,MOMASIA,supply_point,0,2026,43,
1,MOMASIA,supply_point,0,2026,44,
1,MOMASIA,supply_point,0,2026,45,
1,MOMASIA,supply_point,0,2026,46,
1,MOMASIA,supply_point,0,2026,47,
1,MOMASIA,supply_point,0,2026,48,
1,MOMASIA,supply_point,0,2026,49,
1,MOMASIA,supply_point,0,2026,50,
1,MOMASIA,supply_point,0,2026,51,
1,MOMASIA,supply_point,0,2026,52,
1,MOMASIA,supply_point,0,2026,53,
1,MOMASIA,supply_point,0,2027,1,
1,MOMASIA,supply_point,0,2027,2,
1,MOMASIA,supply_point,0,2027,3,
1,MOMASIA,supply_point,0,2027,4,
1,MOMASIA,supply_point,0,2027,5,
1,MOMASIA,supply_point,0,2027,6,
1,MOMASIA,supply_point,0,2027,7,
1,MOMASIA,supply_point,0,2027,8,
1,MOMASIA,supply_point,0,2027,9,
1,MOMASIA,supply_point,0,2027,10,
1,MOMASIA,supply_point,0,2027,11,
1,MOMASIA,supply_point,0,2027,12,
1,MOMASIA,supply_point,0,2027,13,
1,MOMASIA,supply_point,0,2027,14,
1,MOMASIA,supply_point,0,2027,15,
1,MOMASIA,supply_point,0,2027,16,
1,MOMASIA,supply_point,0,2027,17,
1,MOMASIA,supply_point,0,2027,18,
1,MOMASIA,supply_point,0,2027,19,
1,MOMASIA,supply_point,0,2027,20,
1,MOMASIA,supply_point,0,2027,21,
1,MOMASIA,supply_point,0,2027,22,
1,MOMASIA,supply_point,0,2027,23,
1,MOMASIA,supply_point,0,2027,24,
1,MOMASIA,supply_point,0,2027,25,
1,MOMASIA,supply_point,0,2027,26,
1,MOMASIA,supply_point,0,2027,27,
1,MOMASIA,supply_point,0,2027,28,
1,MOMASIA,supply_point,0,2027,29,
1,MOMASIA,supply_point,0,2027,30,
